pokemon_id	move_id	level
89	174	0
89	182	0
89	188	60
89	189	0
89	192	0
89	202	0
89	203	0
89	207	0
89	213	0
89	214	0
89	216	0
89	218	0
89	223	0
89	237	0
89	241	0
89	53	0
89	70	0
89	91	0
89	240	0
89	249	0
89	259	0
89	262	61
89	263	0
89	264	0
89	269	0
89	280	0
89	290	0
89	317	0
89	351	0
89	157	0
89	247	0
89	363	0
89	371	0
89	374	28
89	398	0
89	399	0
89	411	0
89	416	0
89	426	23
89	441	54
89	445	0
89	220	0
89	335	0
89	474	0
89	482	50
89	496	0
89	510	0
89	562	53
89	590	0
89	611	0
89	612	0
89	599	38
89	29	0
89	114	1
89	270	0
89	585	1
90	33	1
90	36	0
90	38	0
90	43	39
90	48	18
90	55	0
90	57	0
90	58	50
90	59	0
90	61	0
90	62	30
90	92	0
90	99	0
90	100	0
90	102	0
90	104	0
90	110	1
90	115	0
90	117	0
90	120	0
90	128	23
90	129	0
90	153	0
90	156	0
90	161	0
90	164	0
90	103	0
90	112	0
90	173	0
90	174	0
90	182	25
90	196	0
90	203	0
90	207	0
90	213	0
90	214	0
90	216	0
90	218	0
90	229	0
90	237	0
90	240	0
90	250	0
90	258	0
90	263	0
90	290	0
90	291	0
90	333	0
90	352	0
90	334	40
90	341	0
90	362	44
90	363	0
90	371	0
90	420	28
90	445	0
90	350	0
90	41	0
90	56	61
90	392	0
90	419	0
90	496	0
90	504	56
90	534	32
90	590	0
90	710	0
90	29	0
90	791	0
91	36	0
91	38	0
91	48	1
91	55	0
91	57	0
91	58	0
91	59	0
91	61	0
91	62	1
91	63	0
91	92	0
91	99	0
91	100	0
91	102	0
91	104	0
91	110	1
91	115	0
91	117	0
91	120	0
91	128	1
91	129	0
91	131	50
91	153	0
91	156	0
91	161	0
91	164	0
91	173	0
91	174	0
91	182	1
91	196	0
91	203	0
91	207	0
91	213	0
91	214	0
91	216	0
91	218	0
91	237	0
91	240	0
91	250	0
91	191	33
91	258	0
91	259	0
91	263	0
91	290	0
91	291	0
91	352	0
91	362	0
91	363	0
91	371	0
91	390	1
91	398	0
91	416	0
91	419	0
91	445	0
91	324	0
91	334	0
91	496	0
91	524	0
91	556	52
91	56	1
91	504	1
91	590	0
91	684	0
91	710	0
91	29	0
91	33	1
91	41	1
91	43	1
91	112	1
91	42	0
91	103	0
91	113	0
91	311	0
91	333	0
91	341	0
91	350	0
91	420	1
91	534	1
91	798	0
92	72	0
92	85	0
92	87	0
92	92	0
92	94	0
92	95	27
92	99	0
92	101	1
92	102	0
92	104	0
92	109	1
92	117	0
92	120	0
92	122	1
92	138	35
92	149	0
92	153	0
92	156	0
92	164	0
92	114	0
92	168	0
92	171	0
92	173	0
92	174	16
92	180	8
92	182	0
92	192	0
92	194	36
92	195	0
92	202	0
92	203	0
92	207	0
92	212	13
92	213	0
92	214	0
92	216	0
92	218	0
92	237	0
92	240	0
92	241	0
92	244	0
92	247	0
92	188	0
92	259	0
92	261	0
92	263	0
92	269	0
92	285	0
92	288	0
92	289	0
92	290	0
92	310	0
92	7	0
92	8	0
92	9	0
92	363	0
92	371	26
92	373	0
92	389	22
92	399	36
92	412	0
92	433	0
92	445	0
92	196	0
92	253	0
92	271	0
92	282	0
92	466	0
92	50	0
92	220	0
92	123	0
92	184	0
92	474	0
92	477	0
92	496	0
92	499	0
92	506	43
92	472	0
92	492	0
92	513	0
92	590	0
92	605	0
92	611	0
92	502	0
92	29	0
92	139	7
92	398	0
92	482	0
92	806	0
92	809	0
92	810	0
93	72	0
93	85	0
93	87	0
93	92	0
93	94	0
93	95	29
93	99	0
93	101	1
93	102	0
93	104	0
93	109	1
93	117	0
93	120	0
93	122	1
93	138	38
93	149	0
93	153	0
93	156	0
93	164	0
93	168	0
93	171	0
93	173	0
93	174	16
93	180	1
93	182	0
93	192	0
93	194	48
93	202	0
93	203	0
93	207	0
93	212	13
93	213	0
93	214	0
93	216	0
93	218	0
93	237	0
93	240	0
93	241	0
93	244	0
93	247	0
93	188	0
93	259	0
93	263	0
93	269	0
93	285	0
93	289	0
93	290	0
93	325	25
93	261	0
93	363	0
93	371	28
93	373	0
93	374	0
93	389	22
93	398	0
93	399	44
93	412	0
93	421	0
93	433	0
93	445	0
93	7	0
93	8	0
93	9	0
93	196	0
93	253	0
93	271	0
93	282	0
93	466	0
93	220	0
93	474	0
93	477	0
93	496	0
93	506	55
93	472	0
93	492	0
93	590	0
93	605	0
93	611	0
93	502	0
93	29	0
93	123	1
93	139	7
93	184	0
93	227	0
93	482	0
93	806	0
93	809	0
93	810	0
94	5	0
94	25	0
94	34	0
94	36	0
94	38	0
94	63	0
94	66	0
94	68	0
94	69	0
94	70	0
94	72	0
94	85	0
94	87	0
94	92	0
94	94	0
94	95	29
94	99	0
94	101	1
94	102	0
94	104	0
94	109	1
94	117	0
94	118	0
94	120	0
94	122	1
94	130	0
94	138	38
94	149	0
94	153	0
94	156	0
94	164	0
94	7	0
94	8	0
94	9	0
94	29	0
94	168	0
94	171	0
94	173	0
94	174	16
94	180	1
94	182	0
94	192	0
94	194	48
94	202	0
94	203	0
94	207	0
94	212	13
94	213	0
94	214	0
94	216	0
94	218	0
94	223	0
94	237	0
94	240	0
94	241	0
94	244	0
94	247	0
94	249	0
94	188	0
94	259	0
94	263	0
94	264	0
94	269	0
94	280	0
94	285	0
94	289	0
94	290	0
94	325	25
94	261	0
94	363	0
94	371	28
94	373	0
94	374	0
94	389	22
94	398	0
94	399	44
94	409	0
94	411	0
94	412	0
94	416	0
94	421	0
94	433	0
94	445	0
94	196	0
94	253	0
94	271	0
94	282	0
94	466	0
94	220	0
94	272	0
94	474	0
94	477	0
94	496	0
94	506	55
94	472	0
94	492	0
94	590	0
94	605	0
94	611	0
94	612	0
94	502	0
94	673	0
94	50	1
94	114	1
94	123	1
94	139	7
94	184	0
94	195	1
94	227	0
94	286	0
94	417	0
94	482	0
94	513	1
94	566	0
94	806	0
94	809	0
94	810	0
95	20	15
95	21	33
95	33	1
95	34	0
95	36	0
95	38	0
95	70	0
95	88	19
95	89	0
95	90	0
95	91	0
95	92	0
95	99	25
95	102	0
95	103	1
95	104	0
95	106	43
95	117	0
95	120	0
95	130	0
95	153	0
95	156	0
95	157	0
95	164	0
95	29	0
95	46	0
95	173	0
95	174	0
95	175	0
95	182	0
95	189	0
95	201	36
95	203	0
95	207	0
95	213	0
95	214	0
95	216	0
95	218	0
95	231	0
95	237	0
95	241	0
95	249	0
95	259	0
95	263	0
95	269	0
95	290	0
95	317	0
95	328	49
95	335	0
95	244	0
95	225	30
95	111	0
95	205	0
95	300	1
95	350	0
95	360	0
95	363	0
95	371	0
95	397	30
95	406	0
95	430	0
95	431	0
95	444	49
95	445	0
95	446	0
95	239	0
95	246	0
95	414	0
95	442	0
95	479	22
95	484	0
95	496	0
95	523	0
95	525	0
95	267	0
95	563	0
95	590	0
95	693	0
95	469	0
95	707	0
95	184	0
95	349	0
95	457	0
95	529	0
95	667	0
95	776	0
95	784	0
95	800	0
95	815	0
96	1	1
96	5	0
96	25	0
96	29	24
96	34	0
96	36	0
96	38	0
96	50	12
96	66	0
96	68	0
96	69	0
96	86	0
96	92	0
96	93	17
96	94	32
96	95	1
96	96	37
96	99	0
96	100	0
96	102	0
96	104	0
96	115	0
96	117	0
96	118	0
96	130	0
96	138	0
96	139	29
96	148	0
96	149	0
96	156	0
96	161	0
96	164	0
96	7	0
96	8	0
96	9	0
96	112	0
96	113	0
96	171	0
96	173	0
96	174	0
96	182	0
96	192	0
96	203	0
96	207	0
96	213	0
96	214	0
96	216	0
96	218	0
96	223	0
96	237	0
96	240	0
96	241	0
96	244	43
96	247	0
96	248	45
96	168	0
96	219	0
96	259	0
96	263	0
96	264	0
96	269	0
96	272	0
96	274	0
96	280	0
96	285	0
96	289	0
96	290	0
96	347	0
96	60	26
96	260	0
96	278	0
96	363	0
96	374	0
96	409	0
96	417	43
96	427	0
96	428	50
96	433	0
96	445	0
96	447	0
96	271	0
96	324	0
96	67	0
96	277	0
96	385	0
96	473	57
96	477	0
96	485	37
96	490	0
96	496	0
96	478	0
96	492	0
96	590	0
96	605	0
96	612	0
96	358	29
96	471	0
96	502	0
96	678	0
97	1	1
97	5	0
97	25	0
97	29	24
97	34	0
97	36	0
97	38	0
97	50	1
97	63	0
97	66	0
97	68	0
97	69	0
97	86	0
97	92	0
97	93	1
97	94	37
97	95	1
97	96	43
97	99	0
97	100	0
97	102	0
97	104	0
97	115	0
97	117	0
97	118	0
97	130	0
97	138	0
97	139	33
97	148	0
97	149	0
97	156	0
97	161	0
97	164	0
97	7	0
97	8	0
97	9	0
97	171	0
97	173	0
97	174	0
97	182	0
97	192	0
97	203	0
97	207	0
97	213	0
97	214	0
97	216	0
97	218	0
97	223	0
97	237	0
97	240	0
97	241	0
97	244	55
97	247	0
97	248	60
97	113	0
97	168	0
97	219	0
97	259	0
97	263	0
97	264	0
97	269	0
97	280	0
97	285	0
97	289	0
97	290	0
97	347	0
97	60	28
97	278	0
97	363	0
97	374	0
97	409	0
97	411	0
97	415	1
97	416	0
97	417	55
97	428	64
97	433	0
97	445	0
97	447	0
97	271	0
97	324	0
97	67	0
97	272	0
97	277	0
97	473	57
97	477	0
97	485	37
97	490	0
97	496	0
97	478	0
97	492	0
97	590	0
97	605	0
97	612	0
97	358	29
97	502	0
97	112	1
98	11	20
98	12	25
98	14	0
98	15	0
98	23	30
98	34	0
98	36	0
98	38	0
98	43	1
98	55	0
98	57	0
98	58	0
98	59	0
98	61	0
98	70	0
98	92	0
98	99	0
98	102	0
98	104	0
98	106	40
98	117	0
98	145	1
98	152	35
98	156	0
98	164	0
98	21	0
98	91	0
98	114	0
98	133	0
98	168	0
98	173	0
98	174	0
98	175	0
98	182	34
98	189	0
98	196	0
98	203	0
98	207	0
98	210	0
98	213	0
98	214	0
98	216	0
98	218	0
98	237	0
98	240	0
98	249	0
98	250	0
98	258	0
98	263	0
98	282	0
98	290	0
98	291	0
98	317	0
98	341	23
98	352	0
98	157	0
98	206	0
98	232	21
98	246	0
98	280	0
98	300	1
98	321	0
98	362	39
98	363	0
98	374	0
98	404	0
98	445	0
98	276	0
98	334	0
98	97	0
98	468	0
98	496	0
98	498	0
98	503	0
98	502	0
98	590	0
98	710	0
98	29	0
98	163	0
98	359	0
98	400	0
98	534	32
99	11	1
99	12	25
99	14	0
99	15	0
99	23	34
99	34	0
99	36	0
99	38	0
99	43	1
99	55	0
99	57	0
99	58	0
99	59	0
99	61	0
99	63	0
99	70	0
99	92	0
99	99	0
99	102	0
99	104	0
99	106	49
99	117	0
99	145	1
99	152	42
99	156	0
99	164	0
99	168	0
99	173	0
99	174	0
99	182	38
99	189	0
99	196	0
99	203	0
99	207	0
99	210	0
99	213	0
99	214	0
99	216	0
99	218	0
99	237	0
99	240	0
99	249	0
99	250	0
99	91	0
99	258	0
99	263	0
99	290	0
99	291	0
99	317	0
99	341	23
99	352	0
99	175	65
99	232	1
99	21	44
99	157	0
99	206	0
99	280	0
99	300	1
99	362	51
99	363	0
99	374	0
99	404	0
99	416	0
99	445	0
99	246	0
99	276	0
99	282	0
99	334	0
99	468	0
99	469	1
99	496	0
99	503	0
99	511	0
99	590	0
99	502	0
99	707	0
99	710	0
99	29	0
99	97	1
99	133	1
99	56	0
99	359	1
99	534	36
99	667	0
99	693	0
100	33	1
100	36	0
100	49	17
100	85	0
100	86	0
100	87	0
100	92	0
100	99	0
100	100	0
100	102	0
100	103	1
100	104	0
100	113	29
100	115	0
100	117	0
100	120	22
100	129	36
100	148	0
100	153	43
100	156	0
100	164	0
100	29	0
100	173	0
100	174	0
100	182	0
100	192	0
100	203	0
100	205	29
100	207	0
100	214	0
100	216	0
100	218	0
100	237	0
100	240	0
100	243	41
100	168	0
100	209	21
100	259	0
100	263	0
100	268	1
100	269	0
100	290	0
100	351	0
100	360	40
100	363	0
100	393	36
100	451	26
100	324	0
100	389	0
100	277	0
100	486	29
100	496	0
100	521	0
100	528	0
100	492	0
100	590	0
100	598	10
100	435	37
100	84	9
101	33	1
101	36	0
101	49	1
101	63	0
101	85	0
101	86	0
101	87	0
101	92	0
101	99	0
101	100	0
101	102	0
101	103	1
101	104	0
101	113	29
101	115	0
101	117	0
101	120	22
101	129	40
101	130	0
101	148	0
101	153	50
101	156	0
101	164	0
101	29	0
101	173	0
101	174	0
101	182	0
101	192	0
101	203	0
101	205	29
101	207	0
101	214	0
101	216	0
101	218	0
101	237	0
101	240	0
101	243	48
101	168	0
101	209	21
101	259	0
101	263	0
101	268	1
101	269	0
101	290	0
101	351	0
101	360	46
101	363	0
101	393	40
101	416	0
101	451	26
101	324	0
101	389	0
101	277	0
101	486	29
101	496	0
101	521	0
101	528	0
101	492	0
101	590	0
101	598	8
101	602	1
101	435	41
101	477	0
101	84	1
102	36	0
102	38	0
102	73	28
102	76	42
102	77	37
102	78	32
102	79	48
102	92	0
102	94	0
102	95	1
102	99	0
102	100	0
102	102	0
102	104	0
102	115	25
102	117	0
102	120	0
102	121	0
102	140	1
102	149	0
102	153	0
102	156	0
102	164	0
102	70	0
102	72	0
102	93	19
102	138	0
102	148	0
102	168	0
102	171	0
102	173	0
102	174	0
102	182	0
102	188	0
102	202	0
102	203	0
102	205	0
102	207	0
102	213	0
102	214	0
102	216	0
102	218	0
102	235	0
102	236	0
102	237	0
102	241	0
102	244	0
102	246	0
102	113	0
102	253	1
102	263	0
102	275	0
102	285	0
102	290	0
102	331	0
102	14	0
102	267	0
102	363	37
102	381	0
102	388	33
102	412	0
102	433	0
102	437	0
102	445	0
102	447	0
102	402	0
102	356	0
102	384	0
102	335	0
102	477	0
102	496	0
102	516	53
102	326	47
102	580	0
102	590	0
102	611	0
102	29	0
102	60	27
102	71	1
102	803	0
103	23	28
103	36	0
103	38	0
103	63	0
103	70	0
103	72	0
103	76	0
103	92	0
103	94	0
103	95	1
103	99	0
103	100	0
103	102	0
103	104	0
103	115	0
103	117	0
103	120	0
103	121	0
103	140	1
103	149	0
103	153	0
103	156	0
103	164	0
103	29	0
103	93	1
103	138	0
103	148	0
103	168	0
103	171	0
103	173	0
103	174	0
103	182	0
103	188	0
103	202	0
103	203	0
103	205	0
103	207	0
103	213	0
103	214	0
103	216	0
103	218	0
103	237	0
103	241	0
103	244	0
103	113	0
103	263	0
103	285	0
103	290	0
103	331	0
103	14	0
103	363	0
103	402	1
103	412	0
103	416	0
103	433	0
103	437	47
103	445	0
103	447	0
103	452	37
103	235	0
103	246	0
103	428	0
103	67	0
103	356	0
103	388	0
103	473	17
103	477	0
103	496	0
103	335	0
103	267	0
103	590	0
103	611	0
103	707	0
103	78	1
103	438	1
103	71	1
103	73	1
103	248	0
103	253	1
103	326	1
103	345	0
103	347	0
103	384	0
103	427	0
103	523	0
103	580	0
103	797	0
103	803	0
103	805	0
104	5	0
104	25	0
104	34	0
104	36	0
104	37	38
104	38	0
104	43	25
104	45	1
104	55	0
104	58	0
104	59	0
104	61	0
104	66	0
104	68	0
104	69	0
104	70	0
104	89	0
104	90	0
104	91	0
104	92	0
104	99	46
104	102	0
104	104	0
104	116	31
104	117	0
104	125	1
104	126	0
104	130	0
104	155	43
104	156	0
104	164	0
104	29	18
104	39	13
104	7	0
104	9	0
104	103	0
104	157	0
104	168	0
104	173	0
104	174	0
104	182	0
104	187	0
104	189	0
104	195	0
104	196	0
104	197	0
104	198	41
104	201	0
104	203	0
104	206	33
104	207	0
104	213	0
104	214	0
104	216	0
104	218	0
104	223	0
104	231	0
104	237	0
104	241	0
104	246	0
104	249	0
104	14	0
104	53	0
104	263	0
104	264	0
104	280	0
104	290	0
104	317	0
104	332	0
104	24	0
104	283	41
104	363	0
104	374	33
104	431	0
104	442	0
104	445	0
104	446	0
104	210	0
104	253	0
104	282	0
104	334	0
104	414	0
104	67	0
104	479	0
104	496	0
104	497	0
104	498	0
104	510	0
104	514	47
104	523	0
104	590	0
104	612	0
104	693	0
104	707	37
104	129	0
104	815	0
105	5	0
105	25	0
105	34	0
105	36	0
105	37	41
105	38	0
105	43	1
105	45	1
105	55	0
105	58	0
105	59	0
105	61	0
105	63	0
105	66	0
105	68	0
105	69	0
105	70	0
105	89	0
105	90	0
105	91	0
105	92	0
105	99	55
105	102	0
105	104	0
105	116	1
105	117	0
105	125	1
105	126	0
105	130	0
105	155	48
105	156	0
105	164	0
105	29	18
105	39	1
105	7	0
105	9	0
105	168	0
105	173	0
105	174	0
105	182	0
105	189	0
105	196	0
105	197	0
105	198	53
105	201	0
105	203	0
105	206	39
105	207	0
105	213	0
105	214	0
105	216	0
105	218	0
105	223	0
105	231	0
105	237	0
105	241	0
105	249	0
105	53	0
105	263	0
105	264	0
105	280	0
105	290	0
105	317	0
105	332	0
105	14	0
105	157	0
105	283	49
105	363	0
105	374	37
105	411	0
105	416	0
105	431	0
105	444	0
105	445	0
105	446	0
105	200	0
105	210	0
105	253	0
105	282	0
105	334	0
105	414	0
105	67	0
105	479	0
105	496	0
105	497	0
105	510	0
105	514	59
105	523	0
105	442	0
105	590	0
105	612	0
105	693	0
105	707	43
105	673	0
105	675	0
105	103	1
105	129	0
105	815	0
106	5	0
106	24	1
106	25	53
106	26	38
106	27	33
106	34	0
106	36	0
106	38	0
106	66	0
106	68	0
106	69	0
106	70	0
106	92	0
106	96	1
106	99	0
106	102	0
106	104	0
106	116	43
106	117	0
106	118	0
106	129	0
106	130	0
106	136	48
106	156	0
106	164	0
106	29	0
106	168	0
106	170	31
106	173	0
106	174	0
106	179	51
106	182	0
106	189	0
106	193	36
106	197	0
106	203	41
106	207	0
106	213	0
106	214	0
106	216	0
106	218	0
106	223	0
106	237	0
106	241	0
106	249	0
106	89	0
106	240	0
106	263	0
106	264	0
106	279	1
106	280	20
106	290	0
106	317	0
106	339	0
106	157	0
106	299	41
106	363	0
106	364	25
106	370	53
106	374	0
106	398	0
106	411	0
106	431	0
106	444	0
106	445	0
106	270	0
106	276	0
106	282	0
106	340	0
106	389	0
106	410	0
106	67	0
106	272	0
106	469	41
106	490	0
106	496	0
106	514	0
106	523	0
106	526	0
106	343	0
106	590	0
106	612	0
106	673	0
106	707	0
106	33	1
106	252	1
106	253	0
106	396	0
106	675	0
106	811	0
107	4	1
107	5	48
107	7	33
107	8	38
107	9	43
107	25	0
107	34	0
107	36	0
107	38	0
107	66	0
107	68	53
107	69	0
107	70	0
107	92	0
107	97	1
107	99	0
107	102	0
107	104	0
107	117	0
107	118	0
107	129	0
107	130	0
107	156	0
107	164	0
107	29	0
107	168	0
107	173	0
107	174	0
107	182	0
107	183	32
107	189	0
107	197	44
107	203	0
107	207	0
107	213	0
107	214	0
107	216	0
107	218	0
107	223	0
107	228	13
107	237	0
107	241	0
107	249	0
107	89	0
107	240	0
107	263	0
107	264	0
107	279	1
107	280	0
107	290	0
107	317	0
107	327	32
107	339	0
107	157	0
107	363	0
107	364	21
107	370	56
107	374	0
107	409	0
107	410	26
107	411	0
107	418	16
107	431	0
107	444	0
107	445	0
107	270	0
107	67	0
107	272	0
107	490	0
107	496	0
107	501	31
107	514	0
107	523	0
107	526	0
107	343	0
107	590	0
107	612	0
107	673	0
107	675	0
107	43	5
107	116	35
107	146	25
107	33	1
107	252	1
107	253	0
107	396	0
107	811	0
108	5	0
108	14	0
108	15	0
108	21	31
108	23	7
108	25	0
108	34	0
108	35	1
108	36	0
108	38	0
108	48	1
108	50	15
108	55	0
108	57	0
108	58	0
108	59	0
108	61	0
108	63	0
108	66	0
108	68	0
108	69	0
108	70	0
108	85	0
108	87	0
108	89	0
108	90	0
108	92	0
108	99	0
108	102	0
108	103	39
108	104	0
108	111	23
108	117	0
108	126	0
108	130	0
108	156	0
108	164	0
108	7	0
108	8	0
108	9	0
108	29	0
108	122	1
108	138	0
108	168	0
108	171	0
108	173	0
108	174	0
108	182	0
108	187	0
108	189	0
108	196	0
108	201	0
108	203	0
108	205	0
108	207	0
108	213	0
108	214	0
108	216	0
108	218	0
108	222	0
108	223	0
108	231	0
108	237	0
108	240	0
108	241	0
108	244	0
108	247	0
108	249	0
108	53	0
108	76	0
108	91	0
108	263	0
108	264	0
108	265	0
108	280	0
108	282	18
108	287	51
108	290	0
108	317	0
108	351	0
108	352	0
108	157	0
108	133	0
108	359	0
108	363	0
108	374	0
108	378	53
108	382	37
108	416	0
108	431	0
108	438	49
108	445	0
108	401	0
108	428	0
108	250	0
108	330	0
108	496	0
108	498	37
108	510	0
108	514	0
108	523	0
108	525	0
108	526	0
108	20	0
108	562	0
108	590	0
108	612	0
108	693	0
108	37	0
108	707	0
108	51	10
108	270	0
108	56	0
108	776	0
108	798	0
108	805	0
109	33	1
109	85	0
109	87	0
109	92	0
109	99	0
109	102	0
109	104	0
109	108	37
109	114	45
109	117	0
109	120	40
109	123	1
109	124	32
109	126	0
109	153	48
109	156	0
109	164	0
109	60	0
109	103	0
109	139	1
109	149	0
109	168	0
109	173	0
109	174	0
109	182	0
109	188	0
109	192	0
109	194	45
109	203	0
109	205	0
109	207	0
109	213	0
109	214	0
109	216	0
109	218	0
109	220	0
109	237	0
109	241	0
109	53	0
109	148	0
109	240	0
109	247	0
109	259	0
109	261	0
109	262	49
109	263	0
109	269	0
109	290	0
109	351	0
109	180	0
109	288	0
109	360	33
109	363	0
109	371	0
109	372	15
109	399	0
109	445	0
109	253	0
109	254	0
109	255	0
109	256	0
109	474	0
109	496	0
109	499	19
109	510	0
109	390	0
109	562	42
109	590	0
109	611	0
109	599	0
109	29	0
109	482	0
109	810	0
110	33	1
110	63	0
110	85	0
110	87	0
110	92	0
110	99	0
110	102	0
110	104	0
110	108	39
110	114	49
110	117	0
110	120	43
110	123	1
110	124	1
110	126	0
110	153	53
110	156	0
110	164	0
110	139	1
110	168	0
110	173	0
110	174	0
110	182	0
110	188	0
110	192	0
110	194	51
110	203	0
110	205	0
110	207	0
110	213	0
110	214	0
110	216	0
110	218	0
110	237	0
110	241	0
110	53	0
110	148	0
110	240	0
110	247	0
110	259	0
110	262	58
110	263	0
110	269	0
110	290	0
110	351	0
110	261	0
110	360	0
110	363	0
110	371	0
110	372	15
110	399	0
110	416	0
110	445	0
110	458	33
110	180	0
110	253	0
110	220	0
110	474	0
110	496	0
110	499	19
110	510	0
110	562	50
110	590	0
110	611	0
110	29	0
110	60	1
110	103	1
110	257	1
110	390	0
110	482	0
110	599	0
110	810	0
111	23	30
111	30	1
111	31	40
111	32	45
111	34	0
111	36	55
111	38	0
111	39	35
111	43	50
111	70	0
111	85	0
111	87	0
111	89	0
111	90	0
111	91	0
111	92	0
111	99	0
111	102	0
111	104	0
111	117	0
111	126	0
111	130	0
111	156	0
111	157	0
111	164	0
111	29	0
111	37	0
111	46	0
111	59	0
111	68	0
111	173	0
111	174	0
111	179	0
111	182	0
111	184	31
111	189	0
111	192	0
111	196	0
111	201	0
111	203	0
111	205	0
111	207	0
111	213	0
111	214	0
111	216	0
111	218	0
111	222	0
111	228	0
111	231	0
111	237	0
111	241	0
111	242	0
111	249	0
111	53	0
111	58	0
111	14	0
111	168	0
111	224	57
111	240	0
111	263	0
111	290	0
111	306	0
111	317	0
111	350	29
111	351	0
111	363	0
111	371	0
111	397	0
111	398	0
111	406	0
111	407	0
111	422	0
111	423	0
111	424	0
111	431	0
111	444	45
111	445	0
111	446	0
111	180	0
111	246	0
111	253	0
111	276	0
111	283	0
111	401	0
111	414	0
111	496	0
111	498	34
111	510	0
111	523	30
111	529	45
111	368	0
111	470	0
111	563	0
111	590	0
111	479	13
111	684	0
111	707	0
111	28	1
111	88	19
111	33	1
111	341	0
111	667	0
111	815	0
112	5	0
112	6	0
112	23	1
112	25	0
112	30	1
112	31	1
112	32	48
112	34	0
112	36	64
112	38	0
112	39	1
112	43	55
112	55	0
112	57	0
112	58	0
112	59	0
112	61	0
112	63	0
112	66	0
112	68	0
112	69	0
112	70	0
112	85	0
112	87	0
112	89	0
112	90	0
112	91	0
112	92	0
112	99	0
112	102	0
112	104	0
112	117	0
112	126	0
112	130	0
112	156	0
112	157	0
112	164	0
112	7	0
112	9	0
112	29	0
112	46	0
112	173	0
112	174	0
112	182	0
112	184	31
112	189	0
112	192	0
112	196	0
112	201	0
112	203	0
112	205	0
112	207	0
112	210	0
112	213	0
112	214	0
112	216	0
112	218	0
112	223	0
112	231	0
112	237	0
112	241	0
112	249	0
112	53	0
112	15	0
112	168	0
112	224	66
112	240	0
112	263	0
112	264	0
112	280	0
112	290	0
112	317	0
112	350	29
112	351	0
112	14	0
112	359	42
112	363	0
112	371	0
112	374	0
112	397	0
112	398	0
112	406	0
112	411	0
112	416	0
112	419	0
112	421	0
112	431	0
112	444	45
112	445	0
112	446	0
112	8	0
112	180	0
112	200	0
112	246	0
112	253	0
112	276	0
112	283	0
112	401	0
112	414	0
112	250	0
112	335	0
112	479	0
112	496	0
112	498	34
112	510	0
112	523	30
112	525	0
112	529	47
112	590	0
112	612	0
112	684	0
112	693	0
112	707	0
112	28	1
112	88	19
112	242	1
112	270	0
112	33	1
112	56	0
112	179	0
112	334	0
112	341	0
112	422	0
112	423	0
112	424	0
112	484	0
112	535	0
112	667	0
112	776	0
112	784	0
112	800	0
112	815	0
113	1	1
113	3	1
113	5	0
113	25	0
113	34	0
113	36	0
113	38	54
113	45	30
113	47	24
113	55	0
113	58	0
113	59	0
113	61	0
113	63	0
113	66	0
113	68	0
113	69	0
113	70	0
113	76	0
113	85	0
113	86	0
113	87	0
113	92	0
113	94	0
113	99	0
113	100	0
113	102	0
113	104	0
113	107	38
113	111	44
113	113	48
113	115	0
113	117	0
113	118	0
113	121	0
113	126	0
113	130	0
113	135	0
113	148	0
113	149	0
113	156	0
113	161	0
113	164	0
113	39	1
113	29	0
113	138	0
113	173	0
113	174	0
113	182	0
113	189	0
113	192	0
113	196	0
113	201	0
113	203	0
113	205	0
113	207	0
113	213	0
113	214	0
113	215	0
113	216	0
113	217	0
113	218	0
113	223	0
113	231	0
113	237	0
113	240	0
113	241	0
113	244	0
113	247	0
113	249	0
113	53	0
113	89	0
113	219	0
113	258	0
113	263	0
113	264	0
113	280	0
113	285	0
113	287	9
113	289	0
113	290	0
113	312	0
113	317	0
113	347	0
113	351	0
113	352	0
113	157	0
113	270	0
113	278	0
113	356	0
113	361	42
113	363	0
113	374	27
113	409	0
113	416	0
113	431	0
113	445	0
113	446	0
113	447	0
113	451	0
113	7	0
113	8	0
113	9	0
113	283	0
113	387	0
113	428	0
113	426	0
113	496	0
113	497	0
113	505	38
113	510	0
113	514	0
113	516	20
113	523	0
113	526	0
113	528	0
113	304	0
113	343	0
113	590	0
113	605	0
113	612	0
113	477	0
113	502	0
113	673	0
113	707	0
113	186	1
113	204	1
113	253	0
113	383	1
113	500	0
113	574	1
113	791	12
114	14	0
114	15	0
114	20	1
114	21	45
114	34	0
114	36	0
114	38	0
114	63	0
114	71	29
114	72	0
114	74	49
114	76	0
114	77	32
114	78	36
114	79	39
114	92	0
114	99	0
114	102	0
114	104	0
114	117	0
114	130	0
114	132	1
114	156	0
114	164	0
114	22	29
114	29	0
114	93	0
114	115	0
114	133	0
114	148	0
114	168	0
114	173	0
114	174	0
114	175	0
114	182	0
114	188	0
114	202	0
114	203	0
114	207	0
114	213	0
114	214	0
114	216	0
114	218	0
114	230	0
114	237	0
114	241	0
114	244	0
114	73	0
114	249	0
114	263	0
114	267	0
114	275	1
114	290	0
114	321	46
114	331	0
114	246	33
114	282	36
114	283	0
114	351	0
114	363	40
114	378	50
114	412	0
114	416	0
114	437	0
114	438	54
114	445	0
114	447	0
114	235	0
114	402	0
114	220	0
114	384	0
114	388	0
114	476	0
114	496	0
114	580	48
114	590	0
114	611	0
114	358	0
114	803	0
115	4	1
115	5	36
115	25	0
115	34	0
115	36	0
115	38	0
115	39	31
115	43	41
115	44	26
115	55	0
115	57	0
